restaurant_id,restaurant_name,cuisine,city,state,address,phone_number,email,delivery_available,seating_capacity,opening_hours,has_wifi,has_outdoor_seating,payment_methods,parking_available,alcohol_served,reservation_required,music_type,health_rating,has_kids_menu
9000000105,"Meyer, Williams and Barnett Kitchen",Japanese,Morrisland,North Carolina,3151 Davis Fort,(887) 652-4950,meyerwilliamsandbarnettkitchen@gmail.com,Yes,20,8:00 AM - 4:00 PM,No,Yes,"Credit Card, Google Pay",No,Yes,Yes,Jazz,96,No
9000000106,"Snyder, Mcguire and Gonzales Diner",Japanese,New Angel,Delaware,45305 Taylor Overpass Suite 134,(833) 808-8404,snydermcguireandgonzalesdiner@gmail.com,No,60,7:00 AM - 3:00 PM,No,Yes,All Methods,Yes,No,No,Instrumental,94,No
9000000107,Meza Inc Grill,Italian,New Jonathanfort,Ohio,248 Oconnor Green,(501) 424-7940,mezaincgrill@gmail.com,Yes,100,8:00 AM - 4:00 PM,No,Yes,All Methods,No,No,No,Jazz,83,Yes
9000000108,Williams-Guerrero Bar,Japanese,Dillonmouth,West Virginia,30011 Erica Corner,(886) 403-1992,williams-guerrerobar@gmail.com,No,60,7:00 AM - 3:00 PM,No,No,"Google Pay, Cash",Yes,Yes,No,None,83,No
9000000109,Garcia-Carter Bar,Italian,North Michael,Iowa,40199 Blevins Lock Apt. 290,(377) 640-2168,garcia-carterbar@gmail.com,No,60,8:00 AM - 4:00 PM,Yes,No,"Credit Card, Apple Pay",Yes,Yes,No,Instrumental,82,No
9000000110,Alexander Ltd Cafe,Mexican,North Peterland,Indiana,696 Underwood Pike,(840) 341-8187,alexanderltdcafe@gmail.com,No,60,11:00 AM - 11:00 PM,No,Yes,"Credit Card, Apple Pay",No,Yes,Yes,Live,95,Yes
9000000111,"Chang, Meyer and Taylor Bar",French,Kaisermouth,Indiana,727 Franco Ville,(476) 890-4398,changmeyerandtaylorbar@gmail.com,Yes,60,1:00 PM - 10:00 PM,No,No,"Google Pay, Cash",No,No,Yes,Pop,92,No
9000000112,Potter Inc Kitchen,Japanese,Bruceport,Ohio,685 Raymond Ridge,(607) 594-1297,potterinckitchen@gmail.com,No,20,7:00 AM - 3:00 PM,Yes,No,Credit Card Only,No,Yes,No,Jazz,80,No
9000000113,"Wells, Brewer and Richardson Grill",French,North Juliefurt,Mississippi,307 Cole Tunnel,(209) 611-1491,wellsbrewerandrichardsongrill@gmail.com,No,100,10:00 AM - 10:00 PM,Yes,Yes,All Methods,No,No,No,Instrumental,94,No
9000000114,Carr-Porter Bistro,Thai,Charlesbury,Maryland,377 Susan Gardens,(623) 389-8339,carr-porterbistro@gmail.com,Yes,60,9:00 AM - 5:00 PM,No,Yes,"Cash, Credit Card",No,Yes,Yes,Instrumental,84,Yes
9000000115,Mcgrath-Reynolds Bar,Mexican,South Jeantown,South Carolina,7077 Richard Greens Suite 169,(234) 329-3310,mcgrath-reynoldsbar@gmail.com,No,60,1:00 PM - 10:00 PM,Yes,No,All Methods,No,No,No,Instrumental,85,No
9000000116,Lang-Fitzgerald Diner,Italian,Perezmouth,Missouri,311 Michael Canyon Apt. 115,(937) 840-2064,lang-fitzgeralddiner@gmail.com,Yes,20,10:00 AM - 10:00 PM,No,No,All Methods,No,Yes,No,Jazz,83,No
9000000117,"Faulkner, Sanchez and Smith Cafe",Vegan,Christopherland,Alaska,7290 Shannon Ranch Apt. 655,(570) 215-8008,faulknersanchezandsmithcafe@gmail.com,No,80,11:00 AM - 11:00 PM,No,No,"Google Pay, Cash",No,No,Yes,Jazz,80,Yes
9000000118,Stewart Inc Diner,Italian,Gillhaven,Rhode Island,5898 Gomez Isle Suite 857,(712) 984-1961,stewartincdiner@gmail.com,No,100,10:00 AM - 10:00 PM,No,No,"Credit Card, Apple Pay",No,No,No,None,94,Yes
9000000119,Price and Sons Cafe,Mexican,North Jennahaven,Pennsylvania,81373 Pace Rapids,(873) 692-1771,priceandsonscafe@gmail.com,Yes,100,9:00 AM - 5:00 PM,Yes,Yes,All Methods,Yes,No,No,None,87,Yes
9000000120,Harris PLC Diner,Greek,Lake Jamie,Hawaii,5421 Parker Mills,(971) 796-2512,harrisplcdiner@gmail.com,Yes,80,7:00 AM - 3:00 PM,Yes,Yes,"Google Pay, Cash",Yes,Yes,No,Pop,90,Yes
9000000121,Chen-Walker Bistro,American,Samanthaborough,North Dakota,0120 Irwin Village Suite 183,(876) 265-7348,chen-walkerbistro@gmail.com,Yes,80,1:00 PM - 10:00 PM,Yes,No,Cash Only,No,Yes,No,Jazz,88,No
9000000122,"Mccall, Orr and Davis Cafe",Italian,Johnsberg,Illinois,11640 Patricia Alley Suite 714,(433) 531-2910,mccallorranddaviscafe@gmail.com,No,80,7:00 AM - 3:00 PM,No,Yes,"Cash, Credit Card",No,No,No,Instrumental,87,Yes
9000000123,"Fowler, Skinner and Grant Kitchen",Thai,New Adam,Idaho,00304 Callahan Lights Suite 189,(296) 285-6800,fowlerskinnerandgrantkitchen@gmail.com,Yes,20,1:00 PM - 10:00 PM,Yes,Yes,"Google Pay, Cash",No,No,No,Jazz,100,No
9000000124,"Yu, Walker and Jones Cafe",Thai,East Traceyfort,Massachusetts,050 Daniel Junction,(538) 508-5016,yuwalkerandjonescafe@gmail.com,Yes,100,11:00 AM - 11:00 PM,Yes,Yes,"Google Pay, Cash",No,No,No,Pop,87,No
9000000125,Williams and Sons Grill,Italian,New Jaybury,Missouri,9310 Sanders Course Apt. 057,(458) 926-8921,williamsandsonsgrill@gmail.com,Yes,80,12:00 PM - 9:00 PM,No,No,"Cash, Credit Card",Yes,No,Yes,None,90,Yes
9000000126,Ramirez-Hawkins Bar,Mexican,New John,Texas,847 David Center Suite 579,(837) 707-9602,ramirez-hawkinsbar@gmail.com,Yes,40,7:00 AM - 3:00 PM,No,No,"Credit Card, Apple Pay",Yes,Yes,No,Live,91,No
9000000127,Miller and Sons Bistro,Mexican,Lake Breannaville,Hawaii,68462 Mitchell Village,(322) 511-3856,millerandsonsbistro@gmail.com,Yes,60,10:00 AM - 10:00 PM,No,No,"Credit Card, Google Pay",No,No,No,Instrumental,84,No
9000000128,Holt-Jordan Bar,Japanese,Austinstad,South Dakota,41142 Smith Union,(424) 739-9523,holt-jordanbar@gmail.com,No,40,8:00 AM - 4:00 PM,Yes,Yes,"Credit Card, Google Pay",No,No,Yes,Jazz,92,Yes
9000000129,Woods Ltd Bar,French,Christinaborough,Louisiana,9079 Miller Falls Apt. 082,(279) 477-2058,woodsltdbar@gmail.com,Yes,100,10:00 AM - 10:00 PM,Yes,Yes,"Credit Card, Apple Pay",Yes,Yes,Yes,Pop,84,No
9000000130,Tucker-Miller Grill,Thai,North Roberthaven,Mississippi,940 Williams Squares Suite 574,(262) 384-7488,tucker-millergrill@gmail.com,Yes,80,7:00 AM - 3:00 PM,No,No,"Cash, Credit Card, Apple Pay",Yes,No,Yes,None,95,Yes
9000000131,Johnson-Gutierrez Bar,Chinese,North Staceyton,Florida,2190 Smith Rapid,(986) 601-3549,johnson-gutierrezbar@gmail.com,Yes,100,11:00 AM - 11:00 PM,No,Yes,Credit Card Only,Yes,No,No,Jazz,96,Yes
9000000132,Santiago-Spencer Kitchen,American,New Chrisfort,Vermont,82309 Hector Way Suite 635,(283) 407-7814,santiago-spencerkitchen@gmail.com,Yes,60,11:00 AM - 11:00 PM,Yes,Yes,"Credit Card, Apple Pay",No,Yes,No,Instrumental,81,No
9000000133,Eaton-Gardner Bar,Greek,Nicolastown,Alaska,968 Edward Route,(473) 658-2798,eaton-gardnerbar@gmail.com,Yes,80,9:00 AM - 5:00 PM,Yes,No,Cash Only,No,Yes,No,Instrumental,89,Yes
9000000134,Flores-Hebert Kitchen,Thai,New John,Oklahoma,286 Samantha Orchard,(847) 860-8339,flores-hebertkitchen@gmail.com,Yes,80,10:00 AM - 10:00 PM,No,Yes,"Credit Card, Google Pay",No,No,No,Live,87,No
9000000135,"Mccarthy, Hernandez and Arnold Grill",American,New Charles,Louisiana,238 York Ford,(777) 850-4213,mccarthyhernandezandarnoldgrill@gmail.com,Yes,40,10:00 AM - 10:00 PM,Yes,Yes,"Credit Card, Apple Pay",No,No,No,Instrumental,82,Yes
9000000136,Adams Ltd Bistro,Chinese,Derekside,Louisiana,86424 Audrey Causeway,(847) 419-3635,adamsltdbistro@gmail.com,Yes,80,9:00 AM - 5:00 PM,Yes,Yes,Cash Only,No,Yes,No,None,83,Yes
9000000137,Nelson Ltd Grill,Japanese,Melaniemouth,Ohio,348 Clark Mews,(291) 707-9701,nelsonltdgrill@gmail.com,No,100,11:00 AM - 11:00 PM,Yes,Yes,Credit Card Only,No,No,No,Pop,80,Yes
9000000138,"Lopez, Anderson and Harper Diner",French,Cookton,Georgia,9163 Nguyen Tunnel,(523) 724-3803,lopezandersonandharperdiner@gmail.com,Yes,40,11:00 AM - 11:00 PM,Yes,Yes,"Google Pay, Cash",No,No,No,Pop,86,No
9000000139,"Jordan, Torres and Anderson Grill",Chinese,East Michelle,Florida,7971 Lori Loop Apt. 632,(960) 982-1694,jordantorresandandersongrill@gmail.com,No,100,7:00 AM - 3:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",Yes,Yes,No,Pop,90,No
9000000140,Randolph-Taylor Bistro,Greek,East Dennis,South Carolina,060 Petersen Ford Suite 037,(855) 694-5718,randolph-taylorbistro@gmail.com,No,80,1:00 PM - 10:00 PM,No,No,Cash Only,No,Yes,No,Live,80,No
9000000141,"Huffman, Taylor and Lamb Kitchen",Italian,North Shawnfurt,Maine,399 Lewis Expressway Apt. 199,(907) 354-1475,huffmantaylorandlambkitchen@gmail.com,No,100,8:00 AM - 4:00 PM,No,Yes,All Methods,Yes,Yes,Yes,Instrumental,83,Yes
9000000142,"Chang, Gonzalez and Herman Bar",American,Michelleborough,New Mexico,313 Jenna Freeway Suite 426,(347) 227-4283,changgonzalezandhermanbar@gmail.com,No,60,8:00 AM - 4:00 PM,Yes,No,"Credit Card, Google Pay",Yes,Yes,No,None,99,No
9000000143,Rogers Ltd Diner,American,Lake Christybury,South Dakota,206 Cortez Ramp,(530) 326-2833,rogersltddiner@gmail.com,Yes,100,12:00 PM - 9:00 PM,No,No,Credit Card Only,No,No,Yes,Instrumental,97,No
9000000144,Ross PLC Bistro,French,New Cody,Rhode Island,262 Love Club,(832) 810-1054,rossplcbistro@gmail.com,Yes,40,8:00 AM - 4:00 PM,Yes,No,"Credit Card, Google Pay",Yes,Yes,Yes,None,82,Yes
9000000145,Smith Inc Bar,Mexican,North Robertfurt,New York,78637 Ferguson Summit,(685) 985-5485,smithincbar@gmail.com,No,20,1:00 PM - 10:00 PM,No,Yes,"Credit Card, Apple Pay",No,Yes,No,Live,97,No
9000000146,Harris and Sons Cafe,Italian,Andrewport,California,89505 Harrell Manor,(388) 279-7464,harrisandsonscafe@gmail.com,No,20,8:00 AM - 4:00 PM,Yes,Yes,"Google Pay, Cash",No,No,Yes,None,82,No
9000000147,Davis Ltd Cafe,Chinese,Smithbury,Ohio,309 Russo Underpass,(624) 563-1478,davisltdcafe@gmail.com,Yes,100,11:00 AM - 11:00 PM,No,No,"Credit Card, Apple Pay",No,Yes,No,Live,95,No
9000000148,"Carter, Woods and Malone Bar",Japanese,Port Rhonda,California,09864 Ryan Stravenue,(560) 608-7848,carterwoodsandmalonebar@gmail.com,Yes,80,9:00 AM - 5:00 PM,No,No,"Cash, Credit Card",Yes,No,No,Live,95,No
9000000149,Mclean Group Grill,Italian,Dayland,North Dakota,5269 Marissa Via,(941) 254-6612,mcleangroupgrill@gmail.com,No,80,12:00 PM - 9:00 PM,Yes,No,"Google Pay, Cash",No,Yes,No,Pop,90,No
9000000150,Owens-Crawford Kitchen,Indian,North Catherineberg,Texas,237 Brown Crossing,(720) 635-2580,owens-crawfordkitchen@gmail.com,Yes,20,10:00 AM - 10:00 PM,Yes,No,"Google Pay, Cash",Yes,Yes,Yes,Instrumental,86,Yes
9000000151,"Arnold, Williams and Moore Cafe",Mexican,Vanessaton,New Hampshire,72498 Lane Mill Suite 644,(585) 437-6290,arnoldwilliamsandmoorecafe@gmail.com,No,40,11:00 AM - 11:00 PM,No,Yes,All Methods,Yes,No,No,Jazz,89,No
9000000152,Johnson-Cook Kitchen,Thai,Alexandriaview,Pennsylvania,296 Pratt Dale Suite 093,(979) 975-6050,johnson-cookkitchen@gmail.com,Yes,40,8:00 AM - 4:00 PM,Yes,Yes,"Google Pay, Cash",Yes,Yes,Yes,None,94,No
9000000153,Burns PLC Bar,Thai,Hicksside,Michigan,990 Alyssa Dale,(351) 953-7865,burnsplcbar@gmail.com,No,60,1:00 PM - 10:00 PM,Yes,No,"Cash, Credit Card",Yes,Yes,Yes,Jazz,91,No
9000000154,"Morales, Grimes and Hartman Bistro",Greek,Samuelmouth,Kansas,15833 Jeffery Track Suite 413,(726) 394-6224,moralesgrimesandhartmanbistro@gmail.com,No,100,9:00 AM - 5:00 PM,Yes,Yes,"Credit Card, Apple Pay",No,Yes,No,Live,88,No
9000000155,"Blair, Wilson and Tanner Grill",Italian,Michaelberg,Virginia,0704 Schultz Drive Apt. 387,(473) 982-4455,blairwilsonandtannergrill@gmail.com,No,60,8:00 AM - 4:00 PM,No,Yes,All Methods,No,No,Yes,Live,86,No
9000000156,Brown Ltd Grill,Japanese,New Lorettamouth,Vermont,7580 Joshua Road,(769) 740-6992,brownltdgrill@gmail.com,Yes,60,7:00 AM - 3:00 PM,Yes,Yes,"Credit Card, Apple Pay",Yes,No,Yes,Jazz,96,Yes
9000000157,"Martin, Brown and Rodriguez Bistro",Thai,Brownmouth,Tennessee,4510 Rogers Vista,(425) 226-7876,martinbrownandrodriguezbistro@gmail.com,Yes,60,8:00 AM - 4:00 PM,No,No,Cash Only,Yes,Yes,No,Live,98,Yes
9000000158,Lee Ltd Cafe,Greek,West Chadview,Ohio,69145 Jeremy Plaza Suite 263,(639) 842-8200,leeltdcafe@gmail.com,No,20,8:00 AM - 4:00 PM,Yes,Yes,"Credit Card, Google Pay",No,Yes,Yes,None,86,No
9000000159,Powell-Nelson Diner,Greek,East William,North Dakota,4848 Edward Court Suite 398,(814) 694-3806,powell-nelsondiner@gmail.com,Yes,60,8:00 AM - 4:00 PM,No,No,"Cash, Credit Card",Yes,No,No,Instrumental,93,No
9000000160,Martinez and Sons Grill,Greek,East Thomas,South Carolina,306 Powell Highway,(787) 237-4690,martinezandsonsgrill@gmail.com,Yes,80,1:00 PM - 10:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",No,Yes,No,Instrumental,86,No
9000000161,Weeks-Anderson Kitchen,Greek,Brittanymouth,Iowa,8488 Young Port,(893) 378-3846,weeks-andersonkitchen@gmail.com,Yes,20,10:00 AM - 10:00 PM,Yes,No,Cash Only,Yes,No,Yes,Jazz,81,Yes
9000000162,Robertson Ltd Kitchen,French,New Peterborough,Idaho,1455 Murphy Highway,(579) 460-9759,robertsonltdkitchen@gmail.com,No,40,8:00 AM - 4:00 PM,No,Yes,"Credit Card, Google Pay",Yes,Yes,Yes,Jazz,90,Yes
9000000163,Caldwell PLC Diner,Greek,Port Susan,North Dakota,3690 Rodriguez Square,(989) 662-9827,caldwellplcdiner@gmail.com,No,40,11:00 AM - 11:00 PM,Yes,No,Cash Only,Yes,No,Yes,Pop,95,No
9000000164,Rice-Winters Kitchen,Indian,North Reginabury,Texas,0326 Hoffman Unions,(396) 518-5366,rice-winterskitchen@gmail.com,No,60,11:00 AM - 11:00 PM,No,Yes,"Google Pay, Cash",Yes,Yes,Yes,None,99,No
9000000165,Howell-Hunt Grill,Thai,East John,Wisconsin,4921 Howell Path Suite 435,(574) 586-9881,howell-huntgrill@gmail.com,No,80,12:00 PM - 9:00 PM,Yes,Yes,Cash Only,No,Yes,No,Pop,81,Yes
9000000166,Garcia-Morris Diner,Indian,Anthonyberg,Mississippi,8481 Stephanie Spur Apt. 863,(317) 756-6583,garcia-morrisdiner@gmail.com,Yes,80,8:00 AM - 4:00 PM,No,Yes,"Credit Card, Google Pay",Yes,Yes,Yes,None,81,Yes
9000000167,"Gonzalez, Bradshaw and Marshall Bar",French,New Christopherport,Idaho,1078 Villegas Squares Apt. 496,(476) 846-9765,gonzalezbradshawandmarshallbar@gmail.com,Yes,100,10:00 AM - 10:00 PM,No,No,"Credit Card, Google Pay",No,Yes,No,Live,89,Yes
9000000168,Jones-Brock Grill,French,Charlesberg,Massachusetts,796 Hernandez Stream,(526) 542-6677,jones-brockgrill@gmail.com,Yes,80,12:00 PM - 9:00 PM,Yes,No,"Google Pay, Cash",Yes,Yes,No,None,91,Yes
9000000169,Best-Hill Grill,Italian,Garnerfurt,Alabama,126 Anthony Points Apt. 120,(464) 952-5399,best-hillgrill@gmail.com,No,60,12:00 PM - 9:00 PM,Yes,Yes,"Credit Card, Apple Pay",Yes,No,No,Jazz,90,Yes
9000000170,Fuller Ltd Bar,French,West Laura,Minnesota,000 Laura Port,(420) 646-9319,fullerltdbar@gmail.com,No,80,10:00 AM - 10:00 PM,Yes,Yes,Cash Only,No,Yes,No,Live,100,No
9000000171,"Brown, Meyer and Swanson Bistro",Mexican,West Randall,New York,82353 Christian Stream Suite 617,(584) 716-8443,brownmeyerandswansonbistro@gmail.com,Yes,20,10:00 AM - 10:00 PM,Yes,No,Cash Only,Yes,No,Yes,Instrumental,98,No
9000000172,Glover-Smith Bistro,Italian,South Clayton,Vermont,71191 Jackson Parkways,(412) 519-7116,glover-smithbistro@gmail.com,Yes,100,12:00 PM - 9:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",No,Yes,Yes,Pop,97,No
9000000173,Shields LLC Bistro,Italian,Lake Hannahstad,Idaho,0241 Mueller Branch Apt. 000,(492) 710-1490,shieldsllcbistro@gmail.com,Yes,60,11:00 AM - 11:00 PM,No,No,"Google Pay, Cash",Yes,No,No,Instrumental,96,No
9000000174,Walters and Sons Cafe,Chinese,South Charles,West Virginia,818 Dixon Square,(269) 770-5525,waltersandsonscafe@gmail.com,No,20,8:00 AM - 4:00 PM,Yes,No,"Credit Card, Google Pay",Yes,No,No,Jazz,81,No
9000000175,Cruz-Fisher Bistro,Thai,Veronicaville,Massachusetts,106 Miller Course,(680) 618-6700,cruz-fisherbistro@gmail.com,No,20,1:00 PM - 10:00 PM,Yes,Yes,All Methods,No,Yes,No,Pop,96,No
9000000176,Pittman-Terry Diner,Chinese,North Joeberg,Alaska,005 Dylan Divide,(545) 224-5452,pittman-terrydiner@gmail.com,No,20,12:00 PM - 9:00 PM,Yes,Yes,"Cash, Credit Card",No,No,No,Instrumental,99,Yes
9000000177,"Carrillo, Heath and Hernandez Diner",Mexican,South Devinport,Illinois,68321 Javier Camp Suite 569,(717) 240-8149,carrilloheathandhernandezdiner@gmail.com,No,80,7:00 AM - 3:00 PM,No,No,Credit Card Only,No,No,Yes,Live,90,No
9000000178,Munoz-Johnson Diner,Mexican,West Sabrina,West Virginia,5723 Cole Island,(304) 853-6755,munoz-johnsondiner@gmail.com,No,100,8:00 AM - 4:00 PM,Yes,No,"Google Pay, Cash",No,Yes,Yes,Instrumental,89,No
9000000179,"Brown, Stewart and Alvarado Grill",Thai,Port Allisonton,Nevada,559 Jacob Causeway Apt. 578,(200) 676-1124,brownstewartandalvaradogrill@gmail.com,No,60,9:00 AM - 5:00 PM,No,No,Cash Only,No,No,Yes,None,84,No
9000000180,Young Group Bistro,Indian,West Sandra,Florida,9842 Green Vista,(550) 662-8739,younggroupbistro@gmail.com,No,20,1:00 PM - 10:00 PM,No,No,"Credit Card, Google Pay",No,No,Yes,Jazz,86,Yes
9000000181,"Mccormick, Moore and Hardy Grill",Greek,Vincentton,,38270 Mario Stravenue Suite 748,(824) 802-5316,mccormickmooreandhardygrill@gmail.com,Yes,40,7:00 AM - 3:00 PM,No,No,"Credit Card, Apple Pay",Yes,No,Yes,Instrumental,81,No
9000000182,Roberts-Lopez Bar,Italian,Turnerland,New Jersey,05385 Bush Cove,(422) 655-1870,roberts-lopezbar@gmail.com,No,80,11:00 AM - 11:00 PM,Yes,No,Credit Card Only,No,No,Yes,Instrumental,91,No
9000000183,Hood Ltd Kitchen,American,Patriciaberg,South Carolina,5510 Bright Lakes,(928) 867-5354,hoodltdkitchen@gmail.com,No,60,10:00 AM - 10:00 PM,No,No,"Google Pay, Cash",Yes,No,No,None,83,No
9000000184,Watson-Manning Bistro,Thai,East Laura,Utah,76520 Sutton Trace,(483) 368-6386,watson-manningbistro@gmail.com,No,100,9:00 AM - 5:00 PM,No,No,"Cash, Credit Card, Apple Pay",Yes,Yes,Yes,Instrumental,97,Yes
9000000185,Hanson and Sons Cafe,Vegan,Port Timothystad,Florida,341 Lynn Shoals Suite 551,(635) 725-1834,hansonandsonscafe@gmail.com,Yes,40,7:00 AM - 3:00 PM,Yes,No,"Credit Card, Google Pay",Yes,No,Yes,None,87,Yes
9000000186,Richard PLC Bistro,American,Lake Kellyfurt,New Mexico,89614 Julia Center,(796) 983-6113,richardplcbistro@gmail.com,No,100,12:00 PM - 9:00 PM,Yes,No,"Google Pay, Cash",No,No,No,Live,95,Yes
9000000187,"Caldwell, Sutton and Gregory Kitchen",Indian,Lake Nicolemouth,Delaware,3423 Wade Isle,(258) 592-1312,caldwellsuttonandgregorykitchen@gmail.com,No,40,1:00 PM - 10:00 PM,Yes,Yes,"Cash, Credit Card",No,Yes,No,Jazz,95,No
9000000188,Harrington Ltd Bar,Greek,New Ronnie,Missouri,55429 Michael Ridges Apt. 313,(248) 291-5371,harringtonltdbar@gmail.com,No,80,12:00 PM - 9:00 PM,Yes,No,Cash Only,No,Yes,No,Live,81,Yes
9000000189,Morris-Brown Bar,Greek,East Colleenberg,Ohio,47515 Karen Ramp Suite 195,(569) 243-7398,morris-brownbar@gmail.com,Yes,80,8:00 AM - 4:00 PM,No,No,Cash Only,Yes,No,No,None,82,No
9000000190,Rich PLC Bistro,Indian,Harrisfort,North Dakota,2868 Daniel Glen Apt. 304,(363) 682-6859,richplcbistro@gmail.com,No,20,10:00 AM - 10:00 PM,Yes,Yes,All Methods,Yes,Yes,Yes,Jazz,99,Yes
9000000191,"Ramirez, Mclaughlin and Maynard Grill",Italian,Angelaland,North Carolina,0016 Valdez Rapid Suite 502,(345) 991-9831,ramirezmclaughlinandmaynardgrill@gmail.com,Yes,20,12:00 PM - 9:00 PM,Yes,No,"Cash, Credit Card",No,No,Yes,None,88,No
9000000192,Thompson-Richardson Grill,Indian,Whitemouth,Wisconsin,6382 Jennifer Knoll,(991) 552-2802,thompson-richardsongrill@gmail.com,No,60,8:00 AM - 4:00 PM,No,No,"Cash, Credit Card",No,No,Yes,Instrumental,97,Yes
9000000193,Hensley Group Diner,Thai,South Stevenmouth,Texas,992 Michele Overpass,(442) 462-2391,hensleygroupdiner@gmail.com,No,20,1:00 PM - 10:00 PM,Yes,Yes,All Methods,Yes,No,No,Live,86,Yes
9000000194,"Clay, Butler and Stephens Bistro",Vegan,East Gina,Alabama,197 Fred Way Apt. 808,(210) 576-4875,claybutlerandstephensbistro@gmail.com,Yes,20,12:00 PM - 9:00 PM,No,Yes,"Credit Card, Apple Pay",Yes,No,No,Live,92,Yes
9000000195,Butler Ltd Bar,Indian,East Nathaniel,Colorado,4580 Williams Estates,(776) 682-7137,butlerltdbar@gmail.com,No,80,10:00 AM - 10:00 PM,No,No,"Google Pay, Cash",No,Yes,Yes,Pop,90,No
9000000196,"Garza, Perez and Harris Diner",Vegan,Huynhhaven,Hawaii,317 Robinson Rue Suite 409,(486) 457-6438,garzaperezandharrisdiner@gmail.com,Yes,40,9:00 AM - 5:00 PM,No,No,"Credit Card, Apple Pay",No,No,No,Pop,97,No
9000000197,Carter LLC Kitchen,French,New Robert,Idaho,836 Olsen Inlet,(946) 781-6771,carterllckitchen@gmail.com,Yes,40,12:00 PM - 9:00 PM,No,Yes,"Google Pay, Cash",Yes,Yes,No,None,86,No
9000000198,"Rice, Bennett and Owens Diner",Mexican,Williamton,New Hampshire,1700 Heidi Trail,(921) 966-3339,ricebennettandowensdiner@gmail.com,No,60,1:00 PM - 10:00 PM,No,No,Cash Only,Yes,Yes,No,Live,100,No
9000000199,Hobbs Inc Grill,Japanese,Robertshire,South Dakota,3045 Matthew Harbors Apt. 163,(572) 832-2106,hobbsincgrill@gmail.com,No,60,10:00 AM - 10:00 PM,No,No,Credit Card Only,Yes,No,No,Jazz,90,Yes
9000000200,Spencer Group Cafe,Chinese,New Amandaborough,Pennsylvania,9424 Kristen Circles Suite 727,(689) 640-5143,spencergroupcafe@gmail.com,No,80,10:00 AM - 10:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",No,Yes,Yes,Pop,97,Yes
9000000201,"Griffith, Robinson and Webb Bistro",Vegan,West Walter,Tennessee,597 Johnson Crossing,(840) 964-7694,griffithrobinsonandwebbbistro@gmail.com,No,60,8:00 AM - 4:00 PM,No,No,Credit Card Only,Yes,No,No,Live,84,Yes
9000000202,Scott-Lyons Cafe,Chinese,Davisbury,Oklahoma,3378 Matthew Causeway Suite 746,(270) 300-5065,scott-lyonscafe@gmail.com,Yes,100,8:00 AM - 4:00 PM,No,Yes,All Methods,Yes,Yes,Yes,Pop,90,No
9000000203,Russo and Sons Kitchen,Italian,Jeremiahmouth,New Hampshire,04864 Hall Summit Suite 730,(813) 584-9653,russoandsonskitchen@gmail.com,Yes,20,9:00 AM - 5:00 PM,No,No,"Cash, Credit Card, Apple Pay",No,Yes,Yes,Jazz,91,No
9000000204,"Matthews, Smith and Smith Grill",Japanese,Mcgrathberg,South Dakota,01148 Andrew Ford,(701) 918-4215,matthewssmithandsmithgrill@gmail.com,Yes,40,7:00 AM - 3:00 PM,Yes,Yes,All Methods,Yes,Yes,No,Jazz,83,No
9000000205,Armstrong Ltd Cafe,Greek,Davisbury,Rhode Island,79869 Harper Meadows Apt. 005,(298) 466-8133,armstrongltdcafe@gmail.com,No,80,11:00 AM - 11:00 PM,No,Yes,"Credit Card, Apple Pay",No,No,No,Pop,86,Yes
9000000206,Mckee-Stanley Diner,Mexican,Mariatown,Missouri,879 Myers Mountain Apt. 395,(394) 875-1276,mckee-stanleydiner@gmail.com,Yes,60,1:00 PM - 10:00 PM,Yes,No,"Credit Card, Google Pay",Yes,No,Yes,Instrumental,91,Yes
9000000207,"Evans, Chapman and Brown Bar",French,South Lydiaton,Vermont,77405 Robinson Tunnel Apt. 572,(220) 855-4107,evanschapmanandbrownbar@gmail.com,Yes,60,1:00 PM - 10:00 PM,No,Yes,"Credit Card, Apple Pay",Yes,Yes,Yes,Live,85,Yes
9000000208,Miller-Holmes Grill,Indian,Youngtown,Washington,17902 Tanner Ford Apt. 937,(556) 890-7054,miller-holmesgrill@gmail.com,Yes,20,10:00 AM - 10:00 PM,No,Yes,"Credit Card, Google Pay",Yes,No,Yes,Live,81,Yes
9000000209,Perry Group Diner,Italian,Lake Sherry,Washington,6644 Thompson Villages Apt. 444,(845) 518-6814,perrygroupdiner@gmail.com,No,40,10:00 AM - 10:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",Yes,Yes,Yes,Jazz,89,No
9000000210,Navarro-Tucker Bar,American,North Allenchester,Arkansas,034 Amy Mills Apt. 818,(698) 773-5906,navarro-tuckerbar@gmail.com,No,20,11:00 AM - 11:00 PM,No,Yes,All Methods,Yes,Yes,No,None,82,No
9000000211,Andrade PLC Bistro,Italian,Chandlershire,Washington,315 Mcknight Branch Apt. 406,(310) 850-7577,andradeplcbistro@gmail.com,Yes,20,12:00 PM - 9:00 PM,Yes,No,"Cash, Credit Card, Apple Pay",Yes,Yes,No,Pop,85,Yes
